ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Borrowing,Partial_Cognacy
Cuzco-79_sand-1,,Cuzco,79_sand,aqu,aqu,a q u,,heggarty2005,632,,,,,5286
CuzquenoAntiguo-79_sand-1,,CuzquenoAntiguo,79_sand,"ttiu, acco",ttiu,t i j u,,holguin1608,631,,,,,5285
CuzquenoAntiguo-79_sand-2,,CuzquenoAntiguo,79_sand,"ttiu, acco",acco,a χ u,,holguin1608,632,,,,,5286
Huallaga-79_sand-1,,Huallaga,79_sand,aqu.š,aqu.š,a q u ʃ,,heggarty2005,632,,,,,5286
Huanca-79_sand-1,,Huanca,79_sand,aqu,aqu,a ʔ u,,cerron1976,632,,,,,5286
Huancane-79_sand-1,,Huancane,79_sand,aqu,aqu,a q u,,heggarty2005,402,,,,,328
Huangascar-79_sand-1,,Huangascar,79_sand,aqu,aqu,a q o,,shimelman2017,632,,,,,5286
HuarazHuailas-79_sand-1,,HuarazHuailas,79_sand,allpa,allpa,a ʎ p a,,parkerchavez1976,633,,,,,5287
Imbabura-79_sand-1,,Imbabura,79_sand,tiyu,tiyu,t i j u,,gomez2009,631,,,,,5285
Inkawasi-79_sand-1,,Inkawasi,79_sand,aγu,aγu,a ʁ u,,heggarty2005,632,,,,,5286
Iruhito-79_sand-1,,Iruhito,79_sand,pí:la,pí:la,p i: l a,,cerron2016,151,,,,,188
Jaqaru-79_sand-1,,Jaqaru,79_sand,aqu,aqu,a q u,,heggarty2005,402,,,,,328
Kawki-79_sand-1,,Kawki,79_sand,aqu,aqu,a q u,,heggarty2005,402,,,,,328
Lamas-79_sand-1,,Lamas,79_sand,tiyu,tiyu,t i j u,,taylor2006,631,,,,,5285
Laraos-79_sand-1,,Laraos,79_sand,aqu,aqu,a q u,,heggarty2005,632,,,,,5286
Lincha-Tana-79_sand-1,,Lincha-Tana,79_sand,aqu,aqu,a q o,,shimelman2017,632,,,,,5286
Maragua-79_sand-1,,Maragua,79_sand,t'iyu,t'iyu,tʼ i j u,,heggarty2005,631,,,,,5285
Pastaza-79_sand-1,,Pastaza,79_sand,tiyu,tiyu,t i j u,,landerman1973,631,,,,,5285
Pocona-79_sand-1,,Pocona,79_sand,t'iyu,t'iyu,tʼ i j u,,heggarty2005,631,,,,,5285
Puki-79_sand-1,,Puki,79_sand,č'aλa,č'aλa,tʃʼ a ʎ a,,heggarty2005,228,,,,,228
Puno-79_sand-1,,Puno,79_sand,aqu,aqu,a q u,,heggarty2005,632,,,,,5286
Raimondi-79_sand-1,,Raimondi,79_sand,allpa,allpa,a ʎ p a,,parkerchavez1976,633,,,,,5287
SanPedro-79_sand-1,,SanPedro,79_sand,aqu,aqu,a q o,,shimelman2017,632,,,,,5286
Santiagueno-79_sand-1,,Santiagueno,79_sand,tiyu,tiyu,t i j u,,juanatey2021,631,,,,,5285
SantoTomas-79_sand-1,,SantoTomas,79_sand,tyo,tyo,t i j o,,santotomas1951,631,,,,,5285
Serena-79_sand-1,,Serena,79_sand,tsatsa,tsatsa,ts a ts a,,heggarty2005,229,,,,,229
Sullkatiti-79_sand-1,,Sullkatiti,79_sand,č'aλa,č'aλa,tʃʼ a ʎ a,,heggarty2005,228,,,,,228
Taquile-79_sand-1,,Taquile,79_sand,aqu,aqu,a q u,,heggarty2005,632,,,,,5286
Tarma-79_sand-1,,Tarma,79_sand,šuxya,šuxya,ç o χ j a,"axu, aqu: pebble; suqya: river-sand",adelaar1977,231,,,,,230
Troje-79_sand-1,,Troje,79_sand,thiyu,thiyu,tʰ i j u,,heggarty2005,631,,,,,5285
Tsimu-79_sand-1,,Tsimu,79_sand,t’í:r̂a,t’í:r̂a,t’ iː r a,,cerron2016,151,,,,,188
Wari-79_sand-1,,Wari,79_sand,allpa,allpa,a ʎ p a,,parkerchavez1976,633,,,,,5287
Yanac-79_sand-1,,Yanac,79_sand,aqu,aqu,a q u,,heggarty2005,632,,,,,5286
Anonimo-8_eight-1,,Anonimo,8_eight,puçac,puçac,p u s a k,,valera1586,74,,,,,1458
Apuri-8_eight-1,,Apuri,8_eight,pusaq,pusaq,p u s a q,,shimelman2017,74,,,,,1458
Apurimac-8_eight-1,,Apurimac,8_eight,musaq,musaq,m u s a q,,camacho2007,74,,,,,1458
Arma-8_eight-1,,Arma,8_eight,pusaq,pusaq,p u s a χ,,galvez2003,74,,,,,1458
Atalla-8_eight-1,,Atalla,8_eight,pusaχ,pusaχ,p u s a χ,,heggarty2005,74,,,,,1458
Ayacucho-8_eight-1,,Ayacucho,8_eight,pusaq,pusaq,p u s a χ,,soto1976,74,,,,,1458
Bobonaza-8_eight-1,,Bobonaza,8_eight,pusaj,pusaj,p u s a χ,,orrwrisley1981,74,,,,,1458
Cacra-Hongos-8_eight-1,,Cacra-Hongos,8_eight,pusaq,pusaq,p u s a q,,shimelman2017,74,,,,,1458
Chachapoyas-8_eight-1,,Chachapoyas,8_eight,pusak,pusak,p u s a k,,taylor2006,74,,,,,1458
Chacpar-8_eight-1,,Chacpar,8_eight,puwaq,puwaq,p u w a q,,heggarty2005,74,,,,,1458
Chetilla-8_eight-1,,Chetilla,8_eight,pusaχ,pusaχ,p u s a χ,,heggarty2005,74,,,,,1458
Chipaya-8_eight-1,,Chipaya,8_eight,kimsa.qaλaqu,kimsa.qaλaqu,k i m s a q a ʎ a q u,,heggarty2005,504,,,,,388
Curva-8_eight-1,,Curva,8_eight,pusaχ,pusaχ,p u s a χ,,heggarty2005,74,,,,,1458
Cuzco-8_eight-1,,Cuzco,8_eight,pusaχ,pusaχ,p u s a χ,,heggarty2005,74,,,,,1458
Huallaga-8_eight-1,,Huallaga,8_eight,pusaχ,pusaχ,p u s a χ,,heggarty2005,74,,,,,1458
Huanca-8_eight-1,,Huanca,8_eight,pusaq,pusaq,p u s a ʔ,,cerron1976,74,,,,,1458
Huancane-8_eight-1,,Huancane,8_eight,kimsa.qalqu,kimsa.qalqu,k i m s a q a l q u,,heggarty2005,75,,,,,1459
Huangascar-8_eight-1,,Huangascar,8_eight,pusaq,pusaq,p u s a q,,shimelman2017,74,,,,,1458
Imbabura-8_eight-1,,Imbabura,8_eight,pusak,pusak,p u s a k,,gomez2009,74,,,,,1458
Inkawasi-8_eight-1,,Inkawasi,8_eight,očo,očo,o tʃ o,,heggarty2005,77,,,,esp,1461
Iruhito-8_eight-1,,Iruhito,8_eight,"kónko, kólko",kónko,k o n k o,,cerron2016,149,,,,,186
Iruhito-8_eight-2,,Iruhito,8_eight,"kónko, kólko",kólko,k o l k o,,cerron2016,149,,,,,186
Jaqaru-8_eight-1,,Jaqaru,8_eight,pusaqa,pusaqa,p u s a q a,,heggarty2005,403,,,,,329
Kawki-8_eight-1,,Kawki,8_eight,pusaqa,pusaqa,p u s a q a,,heggarty2005,403,,,,,329
Lamas-8_eight-1,,Lamas,8_eight,pusak,pusak,p u s a k,,taylor2006,74,,,,,1458
Laraos-8_eight-1,,Laraos,8_eight,pusaχ,pusaχ,p u s a χ,,heggarty2005,74,,,,,1458
Lincha-Tana-8_eight-1,,Lincha-Tana,8_eight,pusaq,pusaq,p u s a q,,shimelman2017,74,,,,,1458
Maragua-8_eight-1,,Maragua,8_eight,pusaχ,pusaχ,p u s a χ,,heggarty2005,74,,,,,1458
Napo-8_eight-1,,Napo,8_eight,pusaj,pusaj,p u s a χ,,orrwrisley1981,74,,,,,1458
Pacaraos-8_eight-1,,Pacaraos,8_eight,puwaq,puwaq,p u w a χ,,adelaar1982,74,,,,,1458
Pastaza-8_eight-1,,Pastaza,8_eight,pusac,pusac,p u s a k,,landerman1973,74,,,,,1458
Pocona-8_eight-1,,Pocona,8_eight,pusaχ,pusaχ,p u s a χ,,heggarty2005,74,,,,,1458
Puki-8_eight-1,,Puki,8_eight,kinsa.qalqu,kinsa.qalqu,k i n s a q a l q u,,heggarty2005,75,,,,,1459
Puno-8_eight-1,,Puno,8_eight,pusaχ,pusaχ,p u s a χ,,heggarty2005,74,,,,,1458
Putumayo-8_eight-1,,Putumayo,8_eight,pusag,pusag,p u s a g,,tandioy1978,74,,,,,1458
SanPedro-8_eight-1,,SanPedro,8_eight,pusaq,pusaq,p u s a q,,shimelman2017,74,,,,,1458
Santiagueno-8_eight-1,,Santiagueno,8_eight,pusaq,pusaq,p u s a χ,in disuse,juanatey2021,74,,,,,1458
SantoTomas-8_eight-1,,SantoTomas,8_eight,puçac,puçac,p u s a k,,santotomas1951,74,,,,,1458
Serena-8_eight-1,,Serena,8_eight,pusax,pusax,p u s a x,,heggarty2005,74,,,,,1458
Sullkatiti-8_eight-1,,Sullkatiti,8_eight,kimsa.qaλqu,kimsa.qaλqu,k i m s a q a ʎ q u,,heggarty2005,75,,,,,1459
Taquile-8_eight-1,,Taquile,8_eight,pusaχ,pusaχ,p u s a χ,,heggarty2005,74,,,,,1458
Tarma-8_eight-1,,Tarma,8_eight,puwax,puwax,p u w a χ,,adelaar1977,74,,,,,1458
Troje-8_eight-1,,Troje,8_eight,pusax,pusax,p u s a x,,heggarty2005,74,,,,,1458
Tsimu-8_eight-1,,Tsimu,8_eight,kúnku,kúnku,k u n k u,,cerron2016,149,,,,,186
Wari-8_eight-1,,Wari,8_eight,puwaq,puwaq,p u w a q,,parkerchavez1976,74,,,,,1458
Yanac-8_eight-1,,Yanac,8_eight,pusaq,pusaq,p u s a q,,heggarty2005,74,,,,,1458
Anonimo-80_gold-1,,Anonimo,80_gold,cori,cori,k ɔ r i,,valera1586,259,,,,,2470
Apuri-80_gold-1,,Apuri,80_gold,qullqi,qullqi,q o ʎ q e,,shimelman2017,222,,,,,226
Apurimac-80_gold-1,,Apurimac,80_gold,qori,qori,q o r i,,camacho2007,259,,,,,2470
Arma-80_gold-1,,Arma,80_gold,quri,quri,χ u ɾ i,,galvez2003,259,,,,,2470
Atalla-80_gold-1,,Atalla,80_gold,χuri,χuri,χ u r i,,heggarty2005,259,,,,,2470
Ayacucho-80_gold-1,,Ayacucho,80_gold,qori,qori,χ o ɾ i,,soto1976,259,,,,,2470
Bobonaza-80_gold-1,,Bobonaza,80_gold,curi,curi,k u r i,,orrwrisley1981,259,,,,,2470
Cacra-Hongos-80_gold-1,,Cacra-Hongos,80_gold,qullqi,qullqi,q o ʎ q e,,shimelman2017,222,,,,,226
Chachapoyas-80_gold-1,,Chachapoyas,80_gold,kuri,kuri,k u r i,,taylor2006,259,,,,,2470
Chacpar-80_gold-1,,Chacpar,80_gold,quri,quri,q u r i,,heggarty2005,259,,,,,2470
Chetilla-80_gold-1,,Chetilla,80_gold,quri,quri,q u r i,,heggarty2005,259,,,,,2470
Chipaya-80_gold-1,,Chipaya,80_gold,qhuri,qhuri,qʰ u r i,,heggarty2005,405,,,,,330
Curva-80_gold-1,,Curva,80_gold,quri,quri,q u r i,,heggarty2005,259,,,,,2470
Cuzco-80_gold-1,,Cuzco,80_gold,quri,quri,q u r i,,heggarty2005,259,,,,,2470
CuzquenoAntiguo-80_gold-1,,CuzquenoAntiguo,80_gold,cori,cori,k u r i,,holguin1608,259,,,,,2470
Huallaga-80_gold-1,,Huallaga,80_gold,quri,quri,q u r i,,heggarty2005,259,,,,,2470
Huanca-80_gold-1,,Huanca,80_gold,"uli, huli",huli,h u l i,,cerron2018,259,,,,,2470
Huancane-80_gold-1,,Huancane,80_gold,quri,quri,q u r i,,heggarty2005,405,,,,,330
Huangascar-80_gold-1,,Huangascar,80_gold,qullqi,qullqi,q o ʎ q e,,shimelman2017,222,,,,,226
HuarazHuailas-80_gold-1,,HuarazHuailas,80_gold,qori,qori,q o ɾ i,,parkerchavez1976,259,,,,,2470
Imbabura-80_gold-1,,Imbabura,80_gold,kuri,kuri,k u ɾ i,,gomez2009,259,,,,,2470
Inkawasi-80_gold-1,,Inkawasi,80_gold,oro,oro,o r o,,heggarty2005,150,,,,esp,187
Iruhito-80_gold-1,,Iruhito,80_gold,gí:sha,gí:sha,g iː s h a,,cerron2016,260,,,,,2471
Jaqaru-80_gold-1,,Jaqaru,80_gold,quri,quri,q u r i,,heggarty2005,405,,,,,330
Kawki-80_gold-1,,Kawki,80_gold,oro,oro,o r o,,heggarty2005,150,,,,,187
Lamas-80_gold-1,,Lamas,80_gold,kuri,kuri,k u r i,,taylor2006,259,,,,,2470
Laraos-80_gold-1,,Laraos,80_gold,oro,oro,o r o,,heggarty2005,150,,,,esp,187
Lincha-Tana-80_gold-1,,Lincha-Tana,80_gold,qullqi,qullqi,q o ʎ q e,,shimelman2017,222,,,,,226
Maragua-80_gold-1,,Maragua,80_gold,quri,quri,q u r i,,heggarty2005,259,,,,,2470
Napo-80_gold-1,,Napo,80_gold,curi,curi,k u r i,,orrwrisley1981,259,,,,,2470
Pastaza-80_gold-1,,Pastaza,80_gold,curi,curi,k u r i,,landerman1973,259,,,,,2470
Pocona-80_gold-1,,Pocona,80_gold,ġuri,ġuri,ɢ u r i,,heggarty2005,259,,,,,2470
Puki-80_gold-1,,Puki,80_gold,quri,quri,q u r i,,heggarty2005,405,,,,,330
Puno-80_gold-1,,Puno,80_gold,quri,quri,q u r i,,heggarty2005,259,,,,,2470
Putumayo-80_gold-1,,Putumayo,80_gold,curi,curi,k u r i,,tandioy1978,259,,,,,2470
Raimondi-80_gold-1,,Raimondi,80_gold,qori,qori,q o ɾ i,,parkerchavez1976,259,,,,,2470
SanPedro-80_gold-1,,SanPedro,80_gold,qullqi,qullqi,q o ʎ q e,,shimelman2017,222,,,,,226
Santiagueno-80_gold-1,,Santiagueno,80_gold,qori,qori,q o ɾ i,,juanatey2021,259,,,,,2470
SantoTomas-80_gold-1,,SantoTomas,80_gold,"cori, caya",cori,k o r i,,santotomas1951,259,,,,,2470
SantoTomas-80_gold-2,,SantoTomas,80_gold,"cori, caya",caya,k a j a,,santotomas1951,227,,,,,227
Serena-80_gold-1,,Serena,80_gold,kuri,kuri,k u r i,,heggarty2005,259,,,,,2470
Sullkatiti-80_gold-1,,Sullkatiti,80_gold,quri,quri,q u r i,,heggarty2005,405,,,,,330
Taquile-80_gold-1,,Taquile,80_gold,quri,quri,q u r i,,heggarty2005,259,,,,,2470
Tarma-80_gold-1,,Tarma,80_gold,xuyl̃ur,xuyl̃ur,χ oi ʎ u ʐ,,adelaar1977,700,,,,,6225
Troje-80_gold-1,,Troje,80_gold,kuri,kuri,k u r i,,heggarty2005,259,,,,,2470
Tsimu-80_gold-1,,Tsimu,80_gold,"gí:sna, gí:žna",gí:sna,g iː s n a,,cerron2016,260,,,,,2471
Tsimu-80_gold-2,,Tsimu,80_gold,"gí:sna, gí:žna",gí:žna,g iː ʂ n a,,cerron2016,260,,,,,2471
Wari-80_gold-1,,Wari,80_gold,qori,qori,q o ɾ i,,parkerchavez1976,259,,,,,2470
Yanac-80_gold-1,,Yanac,80_gold,quri,quri,q u r i,,heggarty2005,259,,,,,2470
Anonimo-81_rain-1,,Anonimo,81_rain,"para, tamia",para,p a r a,,valera1586,368,,,,,31
Anonimo-81_rain-2,,Anonimo,81_rain,"para, tamia",tamia,t a m j a,,valera1586,590,,,,,4885
Apuri-81_rain-1,,Apuri,81_rain,para,para,p a ɾ a,,shimelman2017,368,,,,,31
Apurimac-81_rain-1,,Apurimac,81_rain,para,para,p a r a,,camacho2007,368,,,,,31
Arma-81_rain-1,,Arma,81_rain,para,para,p a ɾ a,,galvez2003,368,,,,,31
Atalla-81_rain-1,,Atalla,81_rain,para,para,p a r a,,heggarty2005,368,,,,,31
Ayacucho-81_rain-1,,Ayacucho,81_rain,para,para,p a ɾ a,,soto1976,368,,,,,31
Bobonaza-81_rain-1,,Bobonaza,81_rain,tamia,tamia,t a m j a,,orrwrisley1981,590,,,,,4885
Cacra-Hongos-81_rain-1,,Cacra-Hongos,81_rain,tamya,tamya,t a m j a,,shimelman2017,590,,,,,4885
Chachapoyas-81_rain-1,,Chachapoyas,81_rain,tamya,tamya,t a m j a,,taylor2006,590,,,,,4885
Chacpar-81_rain-1,,Chacpar,81_rain,tamya,tamya,t a m j a,,heggarty2005,590,,,,,4885
Chetilla-81_rain-1,,Chetilla,81_rain,tamya,tamya,t a m j a,,heggarty2005,590,,,,,4885
Chipaya-81_rain-1,,Chipaya,81_rain,chij.ñi,chij.ñi,tʃ i j ɲ i,,heggarty2005,601,,,,,5
Curva-81_rain-1,,Curva,81_rain,para,para,p a r a,,heggarty2005,368,,,,,31
Cuzco-81_rain-1,,Cuzco,81_rain,para,para,p a r a,,heggarty2005,368,,,,,31
CuzquenoAntiguo-81_rain-1,,CuzquenoAntiguo,81_rain,para,para,p a r a,,holguin1608,368,,,,,31
Huallaga-81_rain-1,,Huallaga,81_rain,tamya,tamya,t a m j a,,heggarty2005,590,,,,,4885
Huanca-81_rain-1,,Huanca,81_rain,tamya,tamya,t a m j a,,cerron2018,590,,,,,4885
Huancane-81_rain-1,,Huancane,81_rain,haλu,haλu,h a ʎ u,,heggarty2005,591,,,,,4887
Huangascar-81_rain-1,,Huangascar,81_rain,para,para,p a ɾ a,,shimelman2017,368,,,,,31
HuarazHuailas-81_rain-1,,HuarazHuailas,81_rain,tamya,tamya,t a m j a,,parkerchavez1976,590,,,,,4885
Imbabura-81_rain-1,,Imbabura,81_rain,tamya,tamya,t a m j a,,gomez2009,590,,,,,4885
Inkawasi-81_rain-1,,Inkawasi,81_rain,tamya,tamya,t a m j a,,heggarty2005,590,,,,,4885
Iruhito-81_rain-1,,Iruhito,81_rain,tšíχñi,tšíχñi,tʃ i χ ɲ i,aymara,cerron2016,601,,,,,5
Jaqaru-81_rain-1,,Jaqaru,81_rain,haλu,haλu,h a ʎ u,,heggarty2005,591,,,,,4887
Kawki-81_rain-1,,Kawki,81_rain,haλu,haλu,h a ʎ u,,heggarty2005,591,,,,,4887
Lamas-81_rain-1,,Lamas,81_rain,tamya,tamya,t a m j a,,taylor2006,590,,,,,4885
Laraos-81_rain-1,,Laraos,81_rain,tamya,tamya,t a m j a,,heggarty2005,590,,,,,4885
Lincha-Tana-81_rain-1,,Lincha-Tana,81_rain,para,para,p a ɾ a,,shimelman2017,368,,,,,31
Maragua-81_rain-1,,Maragua,81_rain,para,para,p a r a,,heggarty2005,368,,,,,31
Napo-81_rain-1,,Napo,81_rain,tamia,tamia,t a m j a,,orrwrisley1981,590,,,,,4885
Pacaraos-81_rain-1,,Pacaraos,81_rain,tamya,tamya,t a m j a,,adelaar1982,590,,,,,4885
Pastaza-81_rain-1,,Pastaza,81_rain,tamya,tamya,t a m j a,,landerman1973,590,,,,,4885
Pocona-81_rain-1,,Pocona,81_rain,para,para,p a r a,,heggarty2005,368,,,,,31
Puki-81_rain-1,,Puki,81_rain,χaλu,χaλu,χ a ʎ u,,heggarty2005,591,,,,,4887
Puno-81_rain-1,,Puno,81_rain,para,para,p a r a,,heggarty2005,368,,,,,31
Putumayo-81_rain-1,,Putumayo,81_rain,tamia,tamia,t a m j a,,tandioy1978,590,,,,,4885
Raimondi-81_rain-1,,Raimondi,81_rain,tamya,tamya,t a m j a,,parkerchavez1976,590,,,,,4885
SanPedro-81_rain-1,,SanPedro,81_rain,para,para,p a ɾ a,,shimelman2017,368,,,,,31
Santiagueno-81_rain-1,,Santiagueno,81_rain,para,para,p a ɾ a,,juanatey2021,368,,,,,31
SantoTomas-81_rain-1,,SantoTomas,81_rain,tamya,tamya,t a m j a,,santotomas1951,590,,,,,4885
Serena-81_rain-1,,Serena,81_rain,tamya,tamya,t a m j a,,heggarty2005,590,,,,,4885
Sullkatiti-81_rain-1,,Sullkatiti,81_rain,haλu,haλu,h a ʎ u,,heggarty2005,591,,,,,4887
Taquile-81_rain-1,,Taquile,81_rain,para,para,p a r a,,heggarty2005,368,,,,,31
Tarma-81_rain-1,,Tarma,81_rain,tanya,tanya,t a n j a,,adelaar1977,590,,,,,4885
Troje-81_rain-1,,Troje,81_rain,tamya,tamya,t a m j a,,heggarty2005,590,,,,,4885
Tsimu-81_rain-1,,Tsimu,81_rain,"pílki, tšíχtši",pílki,p i l k i,,cerron2016,221,,,,,225
Tsimu-81_rain-2,,Tsimu,81_rain,"pílki, tšíχtši",tšíχtši,tʃ i χ tʃ i,tsixtsi es aymara,cerron2016,601,,,,,5
Wari-81_rain-1,,Wari,81_rain,tamya,tamya,t a m j a,,parkerchavez1976,590,,,,,4885
Yanac-81_rain-1,,Yanac,81_rain,tamya,tamya,t a m j a,,heggarty2005,590,,,,,4885
Anonimo-82_cloud-1,,Anonimo,82_cloud,puyu,puyu,p u j u,,valera1586,817,,,,,766
Apuri-82_cloud-1,,Apuri,82_cloud,puyu,puyu,p u j u,,shimelman2017,817,,,,,766
Apurimac-82_cloud-1,,Apurimac,82_cloud,"puyu, fuyu",puyu,p u j u,,camacho2007,817,,,,,766
Apurimac-82_cloud-2,,Apurimac,82_cloud,"puyu, fuyu",fuyu,f u j u,,camacho2007,817,,,,,766
Arma-82_cloud-1,,Arma,82_cloud,puyu,puyu,p u j u,,galvez2003,817,,,,,766
Atalla-82_cloud-1,,Atalla,82_cloud,puyu,puyu,p u j u,,heggarty2005,817,,,,,766
Ayacucho-82_cloud-1,,Ayacucho,82_cloud,puyu,puyu,p u j u,,soto1976,817,,,,,766
Bobonaza-82_cloud-1,,Bobonaza,82_cloud,puyu,puyu,p u j u,,orrwrisley1981,817,,,,,766
Cacra-Hongos-82_cloud-1,,Cacra-Hongos,82_cloud,pukutay,pukutay,p u k u t ai,,shimelman2017,844,,,,,8
Chachapoyas-82_cloud-1,,Chachapoyas,82_cloud,puyu,puyu,p u j u,,taylor2006,817,,,,,766
Chacpar-82_cloud-1,,Chacpar,82_cloud,pu.kute:,pu.kute:,p u k u t eː,,heggarty2005,844,,,,,8
Chetilla-82_cloud-1,,Chetilla,82_cloud,pu.kutay,pu.kutay,p u k u t ai,,heggarty2005,844,,,,,8
Chipaya-82_cloud-1,,Chipaya,82_cloud,tshiri,tshiri,ts h i r i,,heggarty2005,821,,,,,768
Curva-82_cloud-1,,Curva,82_cloud,phuyu,phuyu,pʰ u j u,,heggarty2005,817,,,,,766
Cuzco-82_cloud-1,,Cuzco,82_cloud,phuyu,phuyu,pʰ u j u,,heggarty2005,817,,,,,766
CuzquenoAntiguo-82_cloud-1,,CuzquenoAntiguo,82_cloud,ppuyu,ppuyu,p u j u,,holguin1608,817,,,,,766
Huallaga-82_cloud-1,,Huallaga,82_cloud,pu.kutay,pu.kutay,p u k u t ai,,heggarty2005,844,,,,,8
Huanca-82_cloud-1,,Huanca,82_cloud,pukutay,pukutay,p u k u t ai,,cerron2018,844,,,,,8
Huancane-82_cloud-1,,Huancane,82_cloud,qinaya,qinaya,q i n a j a,,heggarty2005,820,,,,,767
Huangascar-82_cloud-1,,Huangascar,82_cloud,puyu,puyu,p u j u,,shimelman2017,817,,,,,766
HuarazHuailas-82_cloud-1,,HuarazHuailas,82_cloud,pukutay,pukutay,p u k u t ai,,parkerchavez1976,844,,,,,8
Imbabura-82_cloud-1,,Imbabura,82_cloud,fuyu,fuyu,f u j u,,gomez2009,817,,,,,766
Inkawasi-82_cloud-1,,Inkawasi,82_cloud,pu.ktay,pu.ktay,p u k t ai,,heggarty2005,844,,,,,8
Iruhito-82_cloud-1,,Iruhito,82_cloud,tsí:r̂i:,tsí:r̂i:,ts iː r iː,,cerron2016,821,,,,,768
Jaqaru-82_cloud-1,,Jaqaru,82_cloud,urpi,urpi,u r p i,,heggarty2005,220,,,,,224
Kawki-82_cloud-1,,Kawki,82_cloud,urpi,urpi,u r p i,,heggarty2005,220,,,,,224
Lamas-82_cloud-1,,Lamas,82_cloud,puyu,puyu,p u j u,,taylor2006,817,,,,,766
Laraos-82_cloud-1,,Laraos,82_cloud,pu.kutay,pu.kutay,p u k u t ai,,heggarty2005,844,,,,,8
Lincha-Tana-82_cloud-1,,Lincha-Tana,82_cloud,pukutay,pukutay,p u k u t ai,,shimelman2017,844,,,,,8
Maragua-82_cloud-1,,Maragua,82_cloud,phuyu,phuyu,pʰ u j u,,heggarty2005,817,,,,,766
Napo-82_cloud-1,,Napo,82_cloud,puyu,puyu,p u j u,,orrwrisley1981,817,,,,,766
Pacaraos-82_cloud-1,,Pacaraos,82_cloud,pukutay,pukutay,p u k u t ai,,adelaar1982,844,,,,,8
Pastaza-82_cloud-1,,Pastaza,82_cloud,puyu,puyu,p u j u,,landerman1973,817,,,,,766
Pocona-82_cloud-1,,Pocona,82_cloud,phuyu,phuyu,pʰ u j u,,heggarty2005,817,,,,,766
Puki-82_cloud-1,,Puki,82_cloud,qinaya,qinaya,q i n a j a,,heggarty2005,820,,,,,767
Puno-82_cloud-1,,Puno,82_cloud,phuyu,phuyu,pʰ u j u,,heggarty2005,817,,,,,766
Putumayo-82_cloud-1,,Putumayo,82_cloud,puyu,puyu,p u j u,,tandioy1978,817,,,,,766
Raimondi-82_cloud-1,,Raimondi,82_cloud,pukutay,pukutay,p u k u t ai,,parkerchavez1976,844,,,,,8
SanPedro-82_cloud-1,,SanPedro,82_cloud,puyu,puyu,p u j u,,shimelman2017,817,,,,,766
Santiagueno-82_cloud-1,,Santiagueno,82_cloud,puyu,puyu,p u j u,,juanatey2021,817,,,,,766
SantoTomas-82_cloud-1,,SantoTomas,82_cloud,pucyunc,pucyunc,p u k j u n k,,santotomas1951,465,,,,,365
Serena-82_cloud-1,,Serena,82_cloud,puyu,puyu,p u j u,,heggarty2005,817,,,,,766
Sullkatiti-82_cloud-1,,Sullkatiti,82_cloud,qinaya,qinaya,q i n a j a,,heggarty2005,820,,,,,767
Taquile-82_cloud-1,,Taquile,82_cloud,phuyu,phuyu,pʰ u j u,,heggarty2005,817,,,,,766
Tarma-82_cloud-1,,Tarma,82_cloud,pugutay,pugutay,p u g u t ai,,adelaar1977,844,,,,,8
Troje-82_cloud-1,,Troje,82_cloud,phuyu,phuyu,pʰ u j u,,heggarty2005,817,,,,,766
Tsimu-82_cloud-1,,Tsimu,82_cloud,ts’í:χo,ts’í:χo,ts’ iː χ o,,cerron2016,822,,,,,769
Wari-82_cloud-1,,Wari,82_cloud,pukutay,pukutay,p u k u t ai,,parkerchavez1976,844,,,,,8
Yanac-82_cloud-1,,Yanac,82_cloud,pu.kute,pu.kute,p u k u t eː,,heggarty2005,844,,,,,8
Anonimo-83_wind-1,,Anonimo,83_wind,huayra,huayra,w ai r a,,valera1586,802,,,,,7526
Apuri-83_wind-1,,Apuri,83_wind,wayra,wayra,w ai r a,,shimelman2017,802,,,,,7526
Apurimac-83_wind-1,,Apurimac,83_wind,wayra,wayra,w ai r a,,camacho2007,802,,,,,7526
Arma-83_wind-1,,Arma,83_wind,wayra,wayra,w ai ɾ a,,galvez2003,802,,,,,7526
Atalla-83_wind-1,,Atalla,83_wind,wayra,wayra,w ai r a,,heggarty2005,802,,,,,7526
Ayacucho-83_wind-1,,Ayacucho,83_wind,wayra,wayra,w ai ɾ a,,soto1976,802,,,,,7526
Bobonaza-83_wind-1,,Bobonaza,83_wind,huaira,huaira,w ai r a,,orrwrisley1981,802,,,,,7526
Cacra-Hongos-83_wind-1,,Cacra-Hongos,83_wind,wayra,wayra,w ai l a,,shimelman2017,802,,,,,7526
Chachapoyas-83_wind-1,,Chachapoyas,83_wind,wayra,wayra,w ai r a,,taylor2006,802,,,,,7526
Chacpar-83_wind-1,,Chacpar,83_wind,viento,viento,v ie n t o,,heggarty2005,803,,,,esp,7527
Chetilla-83_wind-1,,Chetilla,83_wind,wayra,wayra,w ai r a,,heggarty2005,802,,,,,7526
Chipaya-83_wind-1,,Chipaya,83_wind,waywara,waywara,w ai w a r a,,heggarty2005,406,,,,,331
Curva-83_wind-1,,Curva,83_wind,wayra,wayra,w ai r a,,heggarty2005,802,,,,,7526
